email_id,sender,receiver,subject,body,date
819,settlements@bank.com,ops_team@bank.com,Regulatory Compliance: Transaction Reporting,"Hi Team,

The trade ID T247255 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
settlements@bank.com",2025-02-07 07:12:22
820,settlements@bank.com,compliance@bank.com,Dispute Resolution - Mismatched Settlement Date,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T605256. Please review the attached report and advise on corrective action.

Regards,
tradingdesk@bank.com",2025-02-08 07:12:22
821,settlements@bank.com,risk_mgmt@bank.com,Regulatory Compliance: Transaction Reporting,"Dear Risk Management,

Please ensure the reporting of trade T599626 under regulatory guidelines before 2025-02-19.

Thanks,
custodian@financegroup.com",2025-01-31 07:12:22
822,tradingdesk@bank.com,compliance@bank.com,Trade Confirmation for ISIN XX1234567890,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T129197. Please review the attached report and advise on corrective action.

Regards,
custodian@financegroup.com",2025-01-29 07:12:22
823,settlements@bank.com,traders@investmentfirm.com,Urgent: Failed Settlement Alert,"Hello,

Kindly process the settlement instruction for trade reference T431754 on settlement date 2025-02-12. Attached are the details.

Thanks,
tradingdesk@bank.com",2025-02-09 07:12:22
824,settlements@bank.com,risk_mgmt@bank.com,Request for SSI (Standard Settlement Instructions) Update,"Hello,

Kindly process the settlement instruction for trade reference T511570 on settlement date 2025-02-12. Attached are the details.

Thanks,
tradingdesk@bank.com",2025-01-25 07:12:22
825,custodian@financegroup.com,ops_team@bank.com,Trade Amendment Request,"Dear Team,

Please confirm the settlement of trade ID T221187 for ISIN XX8147498981 with counterparty Investment Firm B. Settlement date: 2025-02-11.

Best regards,
custodian@financegroup.com",2025-02-16 07:12:22
826,tradingdesk@bank.com,ops_team@bank.com,Trade Confirmation for ISIN XX1234567890,"Dear Team,

Please confirm the settlement of trade ID T101935 for ISIN XX6339460654 with counterparty Investment Firm B. Settlement date: 2025-02-12.

Best regards,
tradingdesk@bank.com",2025-01-24 07:12:22
827,operations@clearinghouse.com,traders@investmentfirm.com,Corporate Action Notification - Mandatory Event,"Dear Risk Management,

Please ensure the reporting of trade T618846 under regulatory guidelines before 2025-02-21.

Thanks,
settlements@bank.com",2025-01-21 07:12:22
828,settlements@bank.com,ops_team@bank.com,Collateral Movement Confirmation,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T119933. Please review the attached report and advise on corrective action.

Regards,
tradingdesk@bank.com",2025-02-16 07:12:22
829,operations@clearinghouse.com,risk_mgmt@bank.com,Trade Confirmation for ISIN XX1234567890,"Dear Risk Management,

Please ensure the reporting of trade T588775 under regulatory guidelines before 2025-02-21.

Thanks,
settlements@bank.com",2025-02-08 07:12:22
830,settlements@bank.com,compliance@bank.com,Regulatory Compliance: Transaction Reporting,"Hi Team,

The trade ID T895409 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
operations@clearinghouse.com",2025-01-24 07:12:22
831,tradingdesk@bank.com,compliance@bank.com,Dispute Resolution - Mismatched Settlement Date,"Dear Team,

Please confirm the settlement of trade ID T218513 for ISIN XX4060678427 with counterparty Investment Firm B. Settlement date: 2025-02-14.

Best regards,
custodian@financegroup.com",2025-01-30 07:12:22
832,settlements@bank.com,traders@investmentfirm.com,Regulatory Compliance: Transaction Reporting,"Hello,

Kindly process the settlement instruction for trade reference T805881 on settlement date 2025-02-18. Attached are the details.

Thanks,
tradingdesk@bank.com",2025-02-13 07:12:22
833,settlements@bank.com,traders@investmentfirm.com,Corporate Action Notification - Mandatory Event,"Dear Team,

Please confirm the settlement of trade ID T965836 for ISIN XX1859477772 with counterparty Investment Firm B. Settlement date: 2025-02-24.

Best regards,
operations@clearinghouse.com",2025-02-14 07:12:22
834,tradingdesk@bank.com,risk_mgmt@bank.com,Urgent: Failed Settlement Alert,"Attention Operations,

A corporate action has been announced for ISIN XX6274398130. Please find details attached.

Best,
tradingdesk@bank.com",2025-01-27 07:12:22
835,settlements@bank.com,ops_team@bank.com,Corporate Action Notification - Mandatory Event,"Dear Risk Management,

Please ensure the reporting of trade T154460 under regulatory guidelines before 2025-02-20.

Thanks,
operations@clearinghouse.com",2025-02-13 07:12:22
836,operations@clearinghouse.com,compliance@bank.com,Corporate Action Notification - Mandatory Event,"Dear Team,

Please confirm the settlement of trade ID T179943 for ISIN XX7218279027 with counterparty Bank A. Settlement date: 2025-02-11.

Best regards,
custodian@financegroup.com",2025-02-05 07:12:22
837,tradingdesk@bank.com,ops_team@bank.com,Reconciliation Query - Discrepancy in Trade Settlement,"Dear Team,

Please confirm the settlement of trade ID T259437 for ISIN XX5795728998 with counterparty Clearing House C. Settlement date: 2025-02-26.

Best regards,
custodian@financegroup.com",2025-02-08 07:12:22
838,tradingdesk@bank.com,compliance@bank.com,Corporate Action Notification - Mandatory Event,"Attention Operations,

A corporate action has been announced for ISIN XX9784115876. Please find details attached.

Best,
custodian@financegroup.com",2025-02-10 07:12:22
839,tradingdesk@bank.com,traders@investmentfirm.com,Dispute Resolution - Mismatched Settlement Date,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T911435. Please review the attached report and advise on corrective action.

Regards,
settlements@bank.com",2025-02-11 07:12:22
840,settlements@bank.com,traders@investmentfirm.com,Settlement Instruction - Equity Trade,"Dear Risk Management,

Please ensure the reporting of trade T977173 under regulatory guidelines before 2025-02-22.

Thanks,
custodian@financegroup.com",2025-02-11 07:12:22
841,settlements@bank.com,risk_mgmt@bank.com,Request for SSI (Standard Settlement Instructions) Update,"Attention Operations,

A corporate action has been announced for ISIN XX1778938090. Please find details attached.

Best,
tradingdesk@bank.com",2025-02-04 07:12:22
842,tradingdesk@bank.com,traders@investmentfirm.com,Corporate Action Notification - Mandatory Event,"Dear Risk Management,

Please ensure the reporting of trade T213730 under regulatory guidelines before 2025-02-20.

Thanks,
settlements@bank.com",2025-01-27 07:12:22
843,settlements@bank.com,compliance@bank.com,Dispute Resolution - Mismatched Settlement Date,"Hi Team,

The trade ID T858884 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
custodian@financegroup.com",2025-02-10 07:12:22
844,operations@clearinghouse.com,risk_mgmt@bank.com,Trade Amendment Request,"Dear Team,

Please confirm the settlement of trade ID T863558 for ISIN XX6297151831 with counterparty Investment Firm B. Settlement date: 2025-02-25.

Best regards,
settlements@bank.com",2025-01-23 07:12:22
845,tradingdesk@bank.com,traders@investmentfirm.com,Request for SSI (Standard Settlement Instructions) Update,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T493345. Please review the attached report and advise on corrective action.

Regards,
operations@clearinghouse.com",2025-02-04 07:12:22
846,settlements@bank.com,ops_team@bank.com,Collateral Movement Confirmation,"Attention Operations,

A corporate action has been announced for ISIN XX3458686349. Please find details attached.

Best,
operations@clearinghouse.com",2025-02-05 07:12:22
847,settlements@bank.com,risk_mgmt@bank.com,Settlement Instruction - Equity Trade,"Attention Operations,

A corporate action has been announced for ISIN XX1905988369. Please find details attached.

Best,
settlements@bank.com",2025-02-05 07:12:22
848,tradingdesk@bank.com,ops_team@bank.com,Request for SSI (Standard Settlement Instructions) Update,"Dear Team,

Please confirm the settlement of trade ID T271902 for ISIN XX5223580103 with counterparty Clearing House C. Settlement date: 2025-02-22.

Best regards,
settlements@bank.com",2025-02-10 07:12:22
849,settlements@bank.com,traders@investmentfirm.com,Corporate Action Notification - Mandatory Event,"Hi Team,

The trade ID T704590 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
operations@clearinghouse.com",2025-01-28 07:12:22
850,custodian@financegroup.com,compliance@bank.com,Urgent: Failed Settlement Alert,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T699042. Please review the attached report and advise on corrective action.

Regards,
tradingdesk@bank.com",2025-01-20 07:12:22
851,settlements@bank.com,compliance@bank.com,Dispute Resolution - Mismatched Settlement Date,"Hi Team,

The trade ID T382055 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
custodian@financegroup.com",2025-01-31 07:12:22
852,settlements@bank.com,compliance@bank.com,Regulatory Compliance: Transaction Reporting,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T254206. Please review the attached report and advise on corrective action.

Regards,
tradingdesk@bank.com",2025-02-09 07:12:22
853,tradingdesk@bank.com,compliance@bank.com,Collateral Movement Confirmation,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T675244. Please review the attached report and advise on corrective action.

Regards,
operations@clearinghouse.com",2025-02-17 07:12:22
854,operations@clearinghouse.com,ops_team@bank.com,Dispute Resolution - Mismatched Settlement Date,"Dear Team,

Please confirm the settlement of trade ID T336406 for ISIN XX8990669445 with counterparty Clearing House C. Settlement date: 2025-02-24.

Best regards,
custodian@financegroup.com",2025-02-01 07:12:22
855,settlements@bank.com,ops_team@bank.com,Regulatory Compliance: Transaction Reporting,"Attention Operations,

A corporate action has been announced for ISIN XX7848550783. Please find details attached.

Best,
custodian@financegroup.com",2025-01-22 07:12:22
856,operations@clearinghouse.com,traders@investmentfirm.com,Regulatory Compliance: Transaction Reporting,"Hi Team,

The trade ID T632882 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
operations@clearinghouse.com",2025-02-14 07:12:22
857,operations@clearinghouse.com,traders@investmentfirm.com,Reconciliation Query - Discrepancy in Trade Settlement,"Dear Risk Management,

Please ensure the reporting of trade T701868 under regulatory guidelines before 2025-02-22.

Thanks,
operations@clearinghouse.com",2025-01-25 07:12:22
858,settlements@bank.com,traders@investmentfirm.com,Corporate Action Notification - Mandatory Event,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T434979. Please review the attached report and advise on corrective action.

Regards,
settlements@bank.com",2025-02-03 07:12:22
859,operations@clearinghouse.com,risk_mgmt@bank.com,Request for SSI (Standard Settlement Instructions) Update,"Hi Team,

The trade ID T327305 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
tradingdesk@bank.com",2025-01-28 07:12:22
860,tradingdesk@bank.com,traders@investmentfirm.com,Request for SSI (Standard Settlement Instructions) Update,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T612412. Please review the attached report and advise on corrective action.

Regards,
tradingdesk@bank.com",2025-02-15 07:12:22
861,settlements@bank.com,risk_mgmt@bank.com,Regulatory Compliance: Transaction Reporting,"Dear Risk Management,

Please ensure the reporting of trade T444818 under regulatory guidelines before 2025-02-20.

Thanks,
custodian@financegroup.com",2025-02-12 07:12:22
862,operations@clearinghouse.com,traders@investmentfirm.com,Reconciliation Query - Discrepancy in Trade Settlement,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T581129. Please review the attached report and advise on corrective action.

Regards,
settlements@bank.com",2025-01-22 07:12:22
863,custodian@financegroup.com,traders@investmentfirm.com,Trade Amendment Request,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T263185. Please review the attached report and advise on corrective action.

Regards,
settlements@bank.com",2025-02-17 07:12:22
864,settlements@bank.com,compliance@bank.com,Settlement Instruction - Equity Trade,"Attention Operations,

A corporate action has been announced for ISIN XX9646708480. Please find details attached.

Best,
tradingdesk@bank.com",2025-02-10 07:12:22
865,tradingdesk@bank.com,compliance@bank.com,Trade Confirmation for ISIN XX1234567890,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T986376. Please review the attached report and advise on corrective action.

Regards,
operations@clearinghouse.com",2025-02-03 07:12:22
866,settlements@bank.com,ops_team@bank.com,Corporate Action Notification - Mandatory Event,"Hello,

Kindly process the settlement instruction for trade reference T755643 on settlement date 2025-02-22. Attached are the details.

Thanks,
operations@clearinghouse.com",2025-01-30 07:12:22
867,custodian@financegroup.com,risk_mgmt@bank.com,Regulatory Compliance: Transaction Reporting,"Hi Team,

The trade ID T951592 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
operations@clearinghouse.com",2025-02-01 07:12:22
868,tradingdesk@bank.com,traders@investmentfirm.com,Reconciliation Query - Discrepancy in Trade Settlement,"Dear Risk Management,

Please ensure the reporting of trade T608926 under regulatory guidelines before 2025-02-20.

Thanks,
settlements@bank.com",2025-01-21 07:12:22
869,operations@clearinghouse.com,compliance@bank.com,Collateral Movement Confirmation,"Dear Risk Management,

Please ensure the reporting of trade T434251 under regulatory guidelines before 2025-02-21.

Thanks,
custodian@financegroup.com",2025-02-07 07:12:22
870,custodian@financegroup.com,traders@investmentfirm.com,Trade Amendment Request,"Hi Team,

The trade ID T752488 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
settlements@bank.com",2025-02-09 07:12:22
871,tradingdesk@bank.com,traders@investmentfirm.com,Regulatory Compliance: Transaction Reporting,"Attention Operations,

A corporate action has been announced for ISIN XX9469510879. Please find details attached.

Best,
tradingdesk@bank.com",2025-01-25 07:12:22
872,operations@clearinghouse.com,compliance@bank.com,Trade Amendment Request,"Dear Risk Management,

Please ensure the reporting of trade T861500 under regulatory guidelines before 2025-02-19.

Thanks,
settlements@bank.com",2025-02-14 07:12:22
873,tradingdesk@bank.com,compliance@bank.com,Dispute Resolution - Mismatched Settlement Date,"Hi Team,

The trade ID T940148 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
custodian@financegroup.com",2025-01-28 07:12:22
874,tradingdesk@bank.com,traders@investmentfirm.com,Corporate Action Notification - Mandatory Event,"Dear Risk Management,

Please ensure the reporting of trade T978641 under regulatory guidelines before 2025-02-20.

Thanks,
settlements@bank.com",2025-02-15 07:12:22
875,operations@clearinghouse.com,risk_mgmt@bank.com,Dispute Resolution - Mismatched Settlement Date,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T918393. Please review the attached report and advise on corrective action.

Regards,
settlements@bank.com",2025-02-13 07:12:22
876,custodian@financegroup.com,risk_mgmt@bank.com,Request for SSI (Standard Settlement Instructions) Update,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T951663. Please review the attached report and advise on corrective action.

Regards,
custodian@financegroup.com",2025-01-23 07:12:22
877,operations@clearinghouse.com,ops_team@bank.com,Collateral Movement Confirmation,"Dear Risk Management,

Please ensure the reporting of trade T660213 under regulatory guidelines before 2025-02-20.

Thanks,
custodian@financegroup.com",2025-02-10 07:12:22
878,custodian@financegroup.com,ops_team@bank.com,Collateral Movement Confirmation,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T760560. Please review the attached report and advise on corrective action.

Regards,
settlements@bank.com",2025-01-20 07:12:22
879,settlements@bank.com,traders@investmentfirm.com,Reconciliation Query - Discrepancy in Trade Settlement,"Attention Operations,

A corporate action has been announced for ISIN XX6868489627. Please find details attached.

Best,
tradingdesk@bank.com",2025-02-06 07:12:22
880,settlements@bank.com,compliance@bank.com,Collateral Movement Confirmation,"Dear Team,

Please confirm the settlement of trade ID T162410 for ISIN XX6474665413 with counterparty Bank A. Settlement date: 2025-02-15.

Best regards,
operations@clearinghouse.com",2025-02-14 07:12:22
881,tradingdesk@bank.com,ops_team@bank.com,Dispute Resolution - Mismatched Settlement Date,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T431705. Please review the attached report and advise on corrective action.

Regards,
settlements@bank.com",2025-02-14 07:12:22
882,custodian@financegroup.com,traders@investmentfirm.com,Settlement Instruction - Equity Trade,"Dear Risk Management,

Please ensure the reporting of trade T459216 under regulatory guidelines before 2025-02-19.

Thanks,
custodian@financegroup.com",2025-01-19 07:12:22
883,operations@clearinghouse.com,traders@investmentfirm.com,Corporate Action Notification - Mandatory Event,"Hi Team,

The trade ID T997655 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
tradingdesk@bank.com",2025-02-08 07:12:22
884,settlements@bank.com,compliance@bank.com,Settlement Instruction - Equity Trade,"Hello,

Kindly process the settlement instruction for trade reference T376169 on settlement date 2025-02-14. Attached are the details.

Thanks,
custodian@financegroup.com",2025-02-16 07:12:22
885,tradingdesk@bank.com,traders@investmentfirm.com,Dispute Resolution - Mismatched Settlement Date,"Attention Operations,

A corporate action has been announced for ISIN XX3473951685. Please find details attached.

Best,
custodian@financegroup.com",2025-01-24 07:12:22
886,operations@clearinghouse.com,ops_team@bank.com,Trade Confirmation for ISIN XX1234567890,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T334779. Please review the attached report and advise on corrective action.

Regards,
tradingdesk@bank.com",2025-02-05 07:12:22
887,tradingdesk@bank.com,ops_team@bank.com,Regulatory Compliance: Transaction Reporting,"Dear Risk Management,

Please ensure the reporting of trade T929615 under regulatory guidelines before 2025-02-20.

Thanks,
settlements@bank.com",2025-01-31 07:12:22
888,settlements@bank.com,risk_mgmt@bank.com,Trade Confirmation for ISIN XX1234567890,"Hi Team,

The trade ID T166783 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
settlements@bank.com",2025-02-08 07:12:22
889,settlements@bank.com,ops_team@bank.com,Trade Confirmation for ISIN XX1234567890,"Dear Risk Management,

Please ensure the reporting of trade T385026 under regulatory guidelines before 2025-02-19.

Thanks,
settlements@bank.com",2025-02-10 07:12:22
890,custodian@financegroup.com,risk_mgmt@bank.com,Settlement Instruction - Equity Trade,"Dear Team,

Please confirm the settlement of trade ID T175031 for ISIN XX5344102457 with counterparty Clearing House C. Settlement date: 2025-02-15.

Best regards,
settlements@bank.com",2025-01-26 07:12:22
891,custodian@financegroup.com,traders@investmentfirm.com,Trade Amendment Request,"Hi Team,

The trade ID T213295 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
custodian@financegroup.com",2025-02-06 07:12:22
892,settlements@bank.com,traders@investmentfirm.com,Trade Confirmation for ISIN XX1234567890,"Dear Risk Management,

Please ensure the reporting of trade T544743 under regulatory guidelines before 2025-02-21.

Thanks,
tradingdesk@bank.com",2025-02-06 07:12:22
893,tradingdesk@bank.com,risk_mgmt@bank.com,Dispute Resolution - Mismatched Settlement Date,"Attention Operations,

A corporate action has been announced for ISIN XX4418023535. Please find details attached.

Best,
operations@clearinghouse.com",2025-01-30 07:12:22
894,settlements@bank.com,risk_mgmt@bank.com,Settlement Instruction - Equity Trade,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T504572. Please review the attached report and advise on corrective action.

Regards,
custodian@financegroup.com",2025-02-01 07:12:22
895,operations@clearinghouse.com,ops_team@bank.com,Settlement Instruction - Equity Trade,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T567545. Please review the attached report and advise on corrective action.

Regards,
settlements@bank.com",2025-02-07 07:12:22
896,settlements@bank.com,traders@investmentfirm.com,Trade Amendment Request,"Attention Operations,

A corporate action has been announced for ISIN XX2798628478. Please find details attached.

Best,
tradingdesk@bank.com",2025-02-09 07:12:22
897,tradingdesk@bank.com,risk_mgmt@bank.com,Trade Confirmation for ISIN XX1234567890,"Dear Risk Management,

Please ensure the reporting of trade T150235 under regulatory guidelines before 2025-02-21.

Thanks,
settlements@bank.com",2025-01-22 07:12:22
898,operations@clearinghouse.com,ops_team@bank.com,Collateral Movement Confirmation,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T982019. Please review the attached report and advise on corrective action.

Regards,
tradingdesk@bank.com",2025-02-10 07:12:22
899,operations@clearinghouse.com,risk_mgmt@bank.com,Dispute Resolution - Mismatched Settlement Date,"Hello,

Kindly process the settlement instruction for trade reference T916855 on settlement date 2025-02-25. Attached are the details.

Thanks,
custodian@financegroup.com",2025-02-14 07:12:22
900,custodian@financegroup.com,ops_team@bank.com,Corporate Action Notification - Mandatory Event,"Hello,

Kindly process the settlement instruction for trade reference T500006 on settlement date 2025-02-24. Attached are the details.

Thanks,
custodian@financegroup.com",2025-02-13 07:12:22
901,operations@clearinghouse.com,risk_mgmt@bank.com,Trade Amendment Request,"Dear Team,

Please confirm the settlement of trade ID T407963 for ISIN XX8317265823 with counterparty Bank A. Settlement date: 2025-02-13.

Best regards,
operations@clearinghouse.com",2025-01-30 07:12:22
902,tradingdesk@bank.com,risk_mgmt@bank.com,Collateral Movement Confirmation,"Dear Team,

Please confirm the settlement of trade ID T543666 for ISIN XX4762235809 with counterparty Bank A. Settlement date: 2025-02-26.

Best regards,
operations@clearinghouse.com",2025-02-05 07:12:22
903,operations@clearinghouse.com,traders@investmentfirm.com,Corporate Action Notification - Mandatory Event,"Hello,

Kindly process the settlement instruction for trade reference T604673 on settlement date 2025-02-14. Attached are the details.

Thanks,
custodian@financegroup.com",2025-02-14 07:12:22
904,operations@clearinghouse.com,traders@investmentfirm.com,Corporate Action Notification - Mandatory Event,"Attention Operations,

A corporate action has been announced for ISIN XX2386315271. Please find details attached.

Best,
operations@clearinghouse.com",2025-02-01 07:12:22
905,tradingdesk@bank.com,compliance@bank.com,Request for SSI (Standard Settlement Instructions) Update,"Hello,

Kindly process the settlement instruction for trade reference T783817 on settlement date 2025-02-16. Attached are the details.

Thanks,
tradingdesk@bank.com",2025-02-04 07:12:22
906,settlements@bank.com,traders@investmentfirm.com,Request for SSI (Standard Settlement Instructions) Update,"Attention Operations,

A corporate action has been announced for ISIN XX9113101953. Please find details attached.

Best,
settlements@bank.com",2025-01-21 07:12:22
907,settlements@bank.com,ops_team@bank.com,Collateral Movement Confirmation,"Dear Risk Management,

Please ensure the reporting of trade T910689 under regulatory guidelines before 2025-02-20.

Thanks,
tradingdesk@bank.com",2025-02-15 07:12:22
908,custodian@financegroup.com,ops_team@bank.com,Trade Amendment Request,"Hello,

Kindly process the settlement instruction for trade reference T998185 on settlement date 2025-02-25. Attached are the details.

Thanks,
tradingdesk@bank.com",2025-02-12 07:12:22
909,custodian@financegroup.com,risk_mgmt@bank.com,Urgent: Failed Settlement Alert,"Attention Operations,

A corporate action has been announced for ISIN XX8281273799. Please find details attached.

Best,
tradingdesk@bank.com",2025-02-03 07:12:22
910,tradingdesk@bank.com,risk_mgmt@bank.com,Corporate Action Notification - Mandatory Event,"Dear Team,

Please confirm the settlement of trade ID T454525 for ISIN XX1685020449 with counterparty Clearing House C. Settlement date: 2025-02-24.

Best regards,
tradingdesk@bank.com",2025-02-04 07:12:22
911,tradingdesk@bank.com,risk_mgmt@bank.com,Reconciliation Query - Discrepancy in Trade Settlement,"Attention Operations,

A corporate action has been announced for ISIN XX3320096553. Please find details attached.

Best,
operations@clearinghouse.com",2025-02-14 07:12:22
912,custodian@financegroup.com,traders@investmentfirm.com,Trade Amendment Request,"Dear Team,

Please confirm the settlement of trade ID T940136 for ISIN XX7369030287 with counterparty Investment Firm B. Settlement date: 2025-02-20.

Best regards,
tradingdesk@bank.com",2025-02-10 07:12:22
913,settlements@bank.com,risk_mgmt@bank.com,Urgent: Failed Settlement Alert,"Hi Team,

The trade ID T208031 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
tradingdesk@bank.com",2025-02-11 07:12:22
914,operations@clearinghouse.com,risk_mgmt@bank.com,Settlement Instruction - Equity Trade,"Dear Risk Management,

Please ensure the reporting of trade T795317 under regulatory guidelines before 2025-02-19.

Thanks,
custodian@financegroup.com",2025-01-29 07:12:22
915,tradingdesk@bank.com,compliance@bank.com,Collateral Movement Confirmation,"Hi Team,

The trade ID T429936 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
settlements@bank.com",2025-01-31 07:12:22
916,settlements@bank.com,compliance@bank.com,Collateral Movement Confirmation,"Hi Team,

The trade ID T256557 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
tradingdesk@bank.com",2025-01-24 07:12:22
917,operations@clearinghouse.com,risk_mgmt@bank.com,Request for SSI (Standard Settlement Instructions) Update,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T893220. Please review the attached report and advise on corrective action.

Regards,
operations@clearinghouse.com",2025-01-25 07:12:22
918,settlements@bank.com,risk_mgmt@bank.com,Trade Confirmation for ISIN XX1234567890,"Dear Risk Management,

Please ensure the reporting of trade T709038 under regulatory guidelines before 2025-02-23.

Thanks,
operations@clearinghouse.com",2025-02-10 07:12:22
919,settlements@bank.com,ops_team@bank.com,Collateral Movement Confirmation,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T156779. Please review the attached report and advise on corrective action.

Regards,
settlements@bank.com",2025-01-29 07:12:22
920,settlements@bank.com,risk_mgmt@bank.com,Settlement Instruction - Equity Trade,"Dear Team,

Please confirm the settlement of trade ID T214981 for ISIN XX9010082358 with counterparty Clearing House C. Settlement date: 2025-02-28.

Best regards,
settlements@bank.com",2025-02-16 07:12:22
921,custodian@financegroup.com,traders@investmentfirm.com,Trade Amendment Request,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T661729. Please review the attached report and advise on corrective action.

Regards,
tradingdesk@bank.com",2025-02-15 07:12:22
922,settlements@bank.com,ops_team@bank.com,Collateral Movement Confirmation,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T875429. Please review the attached report and advise on corrective action.

Regards,
tradingdesk@bank.com",2025-02-01 07:12:22
923,operations@clearinghouse.com,risk_mgmt@bank.com,Urgent: Failed Settlement Alert,"Attention Operations,

A corporate action has been announced for ISIN XX8441155026. Please find details attached.

Best,
operations@clearinghouse.com",2025-01-24 07:12:22
924,settlements@bank.com,risk_mgmt@bank.com,Corporate Action Notification - Mandatory Event,"Attention Operations,

A corporate action has been announced for ISIN XX8108019609. Please find details attached.

Best,
tradingdesk@bank.com",2025-02-14 07:12:22
925,custodian@financegroup.com,ops_team@bank.com,Urgent: Failed Settlement Alert,"Dear Risk Management,

Please ensure the reporting of trade T129926 under regulatory guidelines before 2025-02-23.

Thanks,
operations@clearinghouse.com",2025-02-17 07:12:22
926,custodian@financegroup.com,compliance@bank.com,Trade Confirmation for ISIN XX1234567890,"Dear Risk Management,

Please ensure the reporting of trade T955088 under regulatory guidelines before 2025-02-21.

Thanks,
settlements@bank.com",2025-01-22 07:12:22
927,custodian@financegroup.com,traders@investmentfirm.com,Regulatory Compliance: Transaction Reporting,"Dear Risk Management,

Please ensure the reporting of trade T728782 under regulatory guidelines before 2025-02-21.

Thanks,
settlements@bank.com",2025-01-20 07:12:22
928,tradingdesk@bank.com,traders@investmentfirm.com,Request for SSI (Standard Settlement Instructions) Update,"Hi Team,

The trade ID T287578 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
tradingdesk@bank.com",2025-01-29 07:12:22
929,custodian@financegroup.com,traders@investmentfirm.com,Reconciliation Query - Discrepancy in Trade Settlement,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T533224. Please review the attached report and advise on corrective action.

Regards,
operations@clearinghouse.com",2025-02-02 07:12:22
930,operations@clearinghouse.com,compliance@bank.com,Corporate Action Notification - Mandatory Event,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T387055. Please review the attached report and advise on corrective action.

Regards,
custodian@financegroup.com",2025-01-23 07:12:22
931,custodian@financegroup.com,risk_mgmt@bank.com,Dispute Resolution - Mismatched Settlement Date,"Hello,

Kindly process the settlement instruction for trade reference T727412 on settlement date 2025-02-08. Attached are the details.

Thanks,
settlements@bank.com",2025-02-09 07:12:22
932,settlements@bank.com,ops_team@bank.com,Urgent: Failed Settlement Alert,"Dear Team,

Please confirm the settlement of trade ID T637162 for ISIN XX7976844433 with counterparty Investment Firm B. Settlement date: 2025-02-28.

Best regards,
settlements@bank.com",2025-02-01 07:12:22
933,settlements@bank.com,ops_team@bank.com,Reconciliation Query - Discrepancy in Trade Settlement,"Dear Team,

Please confirm the settlement of trade ID T642592 for ISIN XX6266451393 with counterparty Investment Firm B. Settlement date: 2025-02-18.

Best regards,
settlements@bank.com",2025-02-17 07:12:22
934,tradingdesk@bank.com,ops_team@bank.com,Urgent: Failed Settlement Alert,"Attention Operations,

A corporate action has been announced for ISIN XX4157970144. Please find details attached.

Best,
tradingdesk@bank.com",2025-02-15 07:12:22
935,tradingdesk@bank.com,risk_mgmt@bank.com,Dispute Resolution - Mismatched Settlement Date,"Attention Operations,

A corporate action has been announced for ISIN XX8278665421. Please find details attached.

Best,
settlements@bank.com",2025-02-10 07:12:22
